listing_id,city,location_name,latitude,longitude,property_type,price_ksh,bedrooms,bathrooms,area_size_sqm,availability_status,available_from,amenities,date_listed,image_url
HM00466,Mombasa,Mvita,-4.085616,39.672083,Townhouse,53238,4,3,113,Occupied,2025-11-23,"Security, CCTV, WiFi, Water, Pool, Balcony",2025-04-09,https://example.com/images/HM00466.jpg
HM00467,Mombasa,Mvita,-4.015902,39.641419,Studio,25651,1,1,76,Vacant,2025-09-12,"Furnished, Electricity, Water",2025-07-22,https://example.com/images/HM00467.jpg
HM00468,Nairobi,Lavington,-1.224587,36.824971,Townhouse,98270,3,2,109,Occupied,2025-11-10,"Gym, Furnished, Pool, Balcony, CCTV",2025-03-20,https://example.com/images/HM00468.jpg
HM00469,Nairobi,South C,-1.237074,36.753632,Bungalow,108854,3,2,123,Available_from,2025-09-26,"Parking, Furnished, Electricity, Pool",2025-09-09,https://example.com/images/HM00469.jpg
HM00470,Nairobi,Lavington,-1.283109,36.765673,Apartment,120000,2,2,67,Vacant,2025-09-12,"Balcony, Parking, Electricity, Pool, CCTV",2025-08-31,https://example.com/images/HM00470.jpg
HM00471,Mombasa,Nyali,-4.047783,39.739938,Apartment,48409,1,1,51,Occupied,2025-12-03,"Electricity, Water, Security, Parking, Balcony, Furnished",2025-05-26,https://example.com/images/HM00471.jpg
HM00472,Eldoret,Riat,0.532264,35.344065,Townhouse,26146,2,2,64,Vacant,2025-09-12,"Parking, Pool, Electricity, Security, Furnished, Water",2025-04-28,https://example.com/images/HM00472.jpg
HM00473,Eldoret,Kiplombe,0.490519,35.329788,Maisonette,35000,4,3,150,Vacant,2025-09-12,"Water, Gym, Furnished, Pool, CCTV, Electricity",2025-07-02,https://example.com/images/HM00473.jpg
HM00474,Nairobi,Lavington,-1.271091,36.85944,Bedsitter,27979,0,1,21,Vacant,2025-09-12,"Security, WiFi, Parking, Gym, Water",2025-07-20,https://example.com/images/HM00474.jpg
HM00475,Nairobi,South C,-1.265167,36.85515,Townhouse,94476,4,3,160,Vacant,2025-09-12,"Electricity, Furnished, Gym, Security, Water",2025-04-30,https://example.com/images/HM00475.jpg
HM00476,Nairobi,Riverside,-1.239349,36.797383,Studio,95367,1,1,50,Vacant,2025-09-12,"Balcony, Furnished, Water, Parking, Gym",2025-05-05,https://example.com/images/HM00476.jpg
HM00477,Nairobi,Parklands,-1.218716,36.798729,Maisonette,120000,3,2,92,Occupied,2026-03-09,"WiFi, Balcony, Security, Electricity, Gym, CCTV",2025-06-27,https://example.com/images/HM00477.jpg
HM00478,Eldoret,Kiplombe,0.523467,35.33448,Apartment,22883,1,1,59,Vacant,2025-09-12,"Parking, Furnished, CCTV",2025-04-02,https://example.com/images/HM00478.jpg
HM00479,Nairobi,Kilimani,-1.203351,36.795048,Townhouse,59266,2,2,99,Vacant,2025-09-12,"Pool, Gym",2025-07-13,https://example.com/images/HM00479.jpg
HM00480,Nairobi,Riverside,-1.26117,36.774483,Bedsitter,99995,0,1,35,Vacant,2025-09-12,"Balcony, Furnished",2025-06-22,https://example.com/images/HM00480.jpg
HM00481,Nairobi,Ngong Road,-1.266893,36.736117,Maisonette,120000,2,2,79,Occupied,2025-11-23,"Balcony, Water, WiFi, Security, Electricity",2025-07-18,https://example.com/images/HM00481.jpg
HM00482,Kisumu,Obunga,-0.079248,34.786206,Townhouse,32152,2,2,95,Occupied,2026-02-18,"Balcony, WiFi",2025-07-20,https://example.com/images/HM00482.jpg
HM00483,Mombasa,Kizingo,-4.034475,39.678804,Bedsitter,24665,0,1,18,Vacant,2025-09-12,"Security, CCTV, Parking",2025-08-23,https://example.com/images/HM00483.jpg
HM00484,Nairobi,Westlands,-1.268622,36.898631,Bungalow,106944,2,2,75,Vacant,2025-09-12,"CCTV, Furnished, Pool, Balcony",2025-06-02,https://example.com/images/HM00484.jpg
HM00485,Nairobi,Kileleshwa,-1.317635,36.78544,Bungalow,83103,3,2,107,Available_from,2025-10-02,"Gym, Parking",2025-06-05,https://example.com/images/HM00485.jpg
HM00486,Nairobi,Ngong Road,-1.281309,36.746613,Bungalow,97338,1,1,66,Vacant,2025-09-12,"Water, WiFi, Security, Electricity",2025-05-06,https://example.com/images/HM00486.jpg
HM00487,Nairobi,Westlands,-1.219154,36.821092,Bedsitter,42841,0,1,27,Available_from,2025-10-10,"CCTV, Furnished, Pool",2025-08-14,https://example.com/images/HM00487.jpg
HM00488,Nairobi,Westlands,-1.252029,36.820281,Bungalow,120000,2,2,101,Occupied,2026-02-18,"Balcony, Pool, Security, Furnished",2025-06-30,https://example.com/images/HM00488.jpg
HM00489,Nairobi,Parklands,-1.258156,36.844165,Studio,38491,1,1,46,Vacant,2025-09-12,"Water, Gym, Electricity, Security, Balcony, Pool",2025-05-23,https://example.com/images/HM00489.jpg
HM00490,Eldoret,Kiplombe,0.587072,35.343805,Bungalow,35000,4,3,97,Vacant,2025-09-12,"Gym, Water, Electricity, Furnished",2025-09-07,https://example.com/images/HM00490.jpg
HM00491,Kisumu,Kong'onyo,-0.103077,34.800213,Apartment,45000,2,2,77,Occupied,2025-11-22,"CCTV, Electricity, Balcony, Furnished",2025-04-14,https://example.com/images/HM00491.jpg
HM00492,Nairobi,Kilimani,-1.29053,36.870629,Bungalow,120000,2,2,87,Vacant,2025-09-12,"Electricity, Water",2025-05-24,https://example.com/images/HM00492.jpg
HM00493,Nairobi,South C,-1.22524,36.777221,Studio,37942,1,1,47,Available_from,2025-10-16,"Parking, Furnished",2025-06-04,https://example.com/images/HM00493.jpg
HM00494,Mombasa,Shanzu,-4.084278,39.74506,Bedsitter,42926,0,1,20,Vacant,2025-09-12,"Electricity, Furnished, Pool",2025-07-27,https://example.com/images/HM00494.jpg
HM00495,Kisumu,Obunga,-0.054529,34.805209,Bedsitter,26368,0,1,20,Vacant,2025-09-12,"Security, CCTV",2025-08-12,https://example.com/images/HM00495.jpg
HM00496,Kisumu,Kondele,-0.055805,34.755261,Apartment,45000,1,1,73,Vacant,2025-09-12,"Parking, Gym, Security, Pool, CCTV, Water",2025-08-02,https://example.com/images/HM00496.jpg
HM00497,Nairobi,Lavington,-1.204402,36.879504,Maisonette,114184,2,2,79,Vacant,2025-09-12,"Parking, CCTV, Electricity, Water, WiFi, Gym",2025-06-03,https://example.com/images/HM00497.jpg
HM00498,Mombasa,Likoni,-4.057343,39.729348,Apartment,25703,2,2,88,Vacant,2025-09-12,"WiFi, CCTV, Furnished, Balcony, Gym",2025-05-31,https://example.com/images/HM00498.jpg
HM00499,Nairobi,Kileleshwa,-1.210093,36.83733,Townhouse,23506,2,2,65,Occupied,2026-02-14,"Balcony, Security, CCTV, Gym, Parking",2025-04-26,https://example.com/images/HM00499.jpg
HM00500,Kisumu,Obunga,-0.134027,34.769461,Townhouse,45000,3,2,104,Vacant,2025-09-12,"Water, Gym",2025-08-27,https://example.com/images/HM00500.jpg
HM00501,Nairobi,Ngong Road,-1.295991,36.781943,Studio,26785,1,1,55,Vacant,2025-09-12,"CCTV, Balcony, Security",2025-07-09,https://example.com/images/HM00501.jpg
HM00502,Nairobi,Kileleshwa,-1.288718,36.846869,Bedsitter,98950,0,1,24,Vacant,2025-09-12,"Water, Balcony, Pool, Gym",2025-08-09,https://example.com/images/HM00502.jpg
HM00503,Nairobi,Kilimani,-1.209227,36.840008,Townhouse,30833,2,2,89,Vacant,2025-09-12,"Parking, Balcony, Pool",2025-08-16,https://example.com/images/HM00503.jpg
HM00504,Nairobi,Westlands,-1.205036,36.758921,Studio,30964,1,1,78,Vacant,2025-09-12,"Gym, Furnished, Electricity, Security, Pool",2025-05-03,https://example.com/images/HM00504.jpg
HM00505,Eldoret,Riat,0.524555,35.304358,Maisonette,15189,2,2,73,Available_from,2025-10-03,"Balcony, Water, CCTV",2025-04-22,https://example.com/images/HM00505.jpg
HM00506,Nairobi,South C,-1.291742,36.806666,Maisonette,110007,2,2,89,Vacant,2025-09-12,"Water, Security, Balcony, Pool, Furnished",2025-06-22,https://example.com/images/HM00506.jpg
HM00507,Kisumu,Obunga,-0.11694,34.74667,Apartment,45000,1,1,75,Available_from,2025-10-23,"Parking, CCTV, WiFi, Gym, Balcony, Electricity",2025-06-01,https://example.com/images/HM00507.jpg
HM00508,Eldoret,Riat,0.505869,35.348145,Apartment,17161,2,2,92,Vacant,2025-09-12,"Gym, Water, Furnished, Pool",2025-07-29,https://example.com/images/HM00508.jpg
HM00509,Nairobi,South C,-1.305979,36.737508,Maisonette,120000,2,2,77,Occupied,2026-01-30,"WiFi, CCTV, Security, Electricity",2025-04-27,https://example.com/images/HM00509.jpg
HM00510,Nairobi,Riverside,-1.228359,36.755715,Townhouse,77518,2,2,72,Vacant,2025-09-12,"Water, Parking, Gym",2025-05-21,https://example.com/images/HM00510.jpg
HM00511,Nairobi,Riverside,-1.267628,36.899184,Bungalow,59425,1,1,80,Vacant,2025-09-12,"Furnished, Water, CCTV, Pool, Parking",2025-05-07,https://example.com/images/HM00511.jpg
HM00512,Nakuru,Rhoda,-0.246505,36.102496,Bedsitter,25587,0,1,24,Vacant,2025-09-12,"Pool, Water",2025-06-30,https://example.com/images/HM00512.jpg
HM00513,Eldoret,Kapsoya,0.58219,35.32446,Bedsitter,6752,0,1,21,Vacant,2025-09-12,"Furnished, Security, Water, Parking, Balcony, Electricity",2025-08-31,https://example.com/images/HM00513.jpg
HM00514,Nairobi,South C,-1.248695,36.730987,Apartment,120000,3,2,95,Available_from,2025-10-31,"Water, Electricity, Parking, Balcony, Security, CCTV",2025-06-06,https://example.com/images/HM00514.jpg
HM00515,Nakuru,Milimani,-0.275284,36.09216,Apartment,16307,2,2,109,Occupied,2025-11-03,"Electricity, Water",2025-06-23,https://example.com/images/HM00515.jpg
HM00516,Nakuru,Kapkures,-0.265283,36.11681,Maisonette,26290,1,1,72,Occupied,2025-12-30,"Water, Security, Furnished, Balcony, CCTV, WiFi",2025-05-06,https://example.com/images/HM00516.jpg
HM00517,Nairobi,Ngong Road,-1.262827,36.82572,Bungalow,67281,1,1,68,Vacant,2025-09-12,"Balcony, Furnished, Parking, WiFi, Water",2025-07-12,https://example.com/images/HM00517.jpg
HM00518,Kisumu,Kondele,-0.05624,34.77691,Townhouse,23757,2,2,87,Vacant,2025-09-12,"WiFi, Water, Pool, Security, Gym",2025-05-18,https://example.com/images/HM00518.jpg
HM00519,Mombasa,Mvita,-4.038832,39.700609,Apartment,43768,2,2,86,Vacant,2025-09-12,"WiFi, Security, CCTV, Gym, Parking, Balcony",2025-03-20,https://example.com/images/HM00519.jpg
HM00520,Nairobi,Riverside,-1.298454,36.760975,Bungalow,66533,1,1,64,Vacant,2025-09-12,"Gym, WiFi, Security, Balcony, Furnished",2025-05-09,https://example.com/images/HM00520.jpg
HM00521,Nairobi,Parklands,-1.288882,36.844479,Bungalow,19777,2,2,67,Vacant,2025-09-12,"Gym, Balcony, CCTV, Water, WiFi",2025-08-20,https://example.com/images/HM00521.jpg
HM00522,Nairobi,Ngong Road,-1.223443,36.744898,Maisonette,30317,1,1,46,Vacant,2025-09-12,"Parking, Electricity, Gym",2025-08-29,https://example.com/images/HM00522.jpg
HM00523,Nairobi,Lavington,-1.267705,36.83643,Studio,39718,1,1,64,Occupied,2025-11-18,"Balcony, Parking, Furnished, Gym, CCTV",2025-09-11,https://example.com/images/HM00523.jpg
HM00524,Nairobi,Riverside,-1.263421,36.876165,Studio,45872,1,1,63,Vacant,2025-09-12,"Parking, Security, CCTV, Gym, Pool",2025-07-04,https://example.com/images/HM00524.jpg
HM00525,Eldoret,Langas,0.578449,35.315542,Studio,35000,1,1,47,Vacant,2025-09-12,"Pool, Gym, Electricity, Security, Parking",2025-07-29,https://example.com/images/HM00525.jpg
HM00526,Nairobi,Parklands,-1.282098,36.740797,Townhouse,81953,2,2,91,Vacant,2025-09-12,"Gym, Balcony, Parking, Furnished",2025-05-28,https://example.com/images/HM00526.jpg
HM00527,Kisumu,Kong'onyo,-0.109054,34.756247,Maisonette,42235,2,2,98,Occupied,2026-02-08,"WiFi, Balcony, Pool",2025-09-04,https://example.com/images/HM00527.jpg
HM00528,Kisumu,Kibuye,-0.068362,34.795983,Maisonette,23371,2,2,107,Vacant,2025-09-12,"Water, CCTV, Electricity, Furnished, WiFi",2025-07-19,https://example.com/images/HM00528.jpg
HM00529,Nairobi,Ngong Road,-1.206833,36.813933,Maisonette,25257,2,2,61,Vacant,2025-09-12,"Security, Water, Pool, Balcony",2025-07-22,https://example.com/images/HM00529.jpg
HM00530,Nairobi,Westlands,-1.279472,36.749375,Maisonette,43667,1,1,61,Available_from,2025-11-04,"Parking, Pool, WiFi, Furnished",2025-09-08,https://example.com/images/HM00530.jpg
HM00531,Nakuru,Mwariki,-0.263051,36.099448,Bungalow,40000,3,2,123,Vacant,2025-09-12,"CCTV, Furnished",2025-08-06,https://example.com/images/HM00531.jpg
HM00532,Nairobi,Westlands,-1.299954,36.75007,Maisonette,48282,4,3,127,Occupied,2026-02-18,"Furnished, Water, Security, Pool, CCTV",2025-04-16,https://example.com/images/HM00532.jpg
HM00533,Nakuru,Kivumbini,-0.233036,36.103845,Apartment,40000,2,2,81,Vacant,2025-09-12,"Furnished, WiFi, Security",2025-06-30,https://example.com/images/HM00533.jpg
HM00534,Nairobi,Lavington,-1.301807,36.858096,Bungalow,41285,3,2,102,Vacant,2025-09-12,"Gym, Pool, Security, Parking, Electricity",2025-04-22,https://example.com/images/HM00534.jpg
HM00535,Nakuru,Mwariki,-0.235636,36.055934,Bedsitter,20254,0,1,23,Vacant,2025-09-12,"Parking, Water, CCTV, Security, Balcony",2025-09-01,https://example.com/images/HM00535.jpg
HM00536,Nakuru,Kapkures,-0.288069,36.112005,Townhouse,21587,2,2,107,Vacant,2025-09-12,"Parking, WiFi, Water, Security",2025-06-27,https://example.com/images/HM00536.jpg
HM00537,Nairobi,Lavington,-1.21349,36.836141,Studio,94592,1,1,67,Occupied,2026-01-23,"WiFi, Furnished, Parking",2025-07-31,https://example.com/images/HM00537.jpg
HM00538,Nairobi,Kileleshwa,-1.257544,36.821934,Maisonette,82662,1,1,78,Vacant,2025-09-12,"Parking, CCTV, WiFi",2025-05-16,https://example.com/images/HM00538.jpg
HM00539,Nakuru,Kapkures,-0.257349,36.119087,Apartment,40000,3,2,91,Vacant,2025-09-12,"Furnished, Parking, CCTV, Electricity",2025-05-31,https://example.com/images/HM00539.jpg
HM00540,Mombasa,Nyali,-4.049217,39.748125,Townhouse,57363,4,3,158,Occupied,2025-12-10,"WiFi, CCTV, Water, Security",2025-06-20,https://example.com/images/HM00540.jpg
HM00541,Mombasa,Kongowea,-4.08053,39.69681,Maisonette,37500,3,2,81,Vacant,2025-09-12,"Balcony, Furnished, Pool, Parking, Electricity",2025-04-18,https://example.com/images/HM00541.jpg
HM00542,Nairobi,Riverside,-1.310631,36.84506,Bungalow,88019,2,2,85,Occupied,2026-03-10,"Balcony, Gym, Pool, Security, Electricity",2025-04-26,https://example.com/images/HM00542.jpg
HM00543,Nairobi,Kileleshwa,-1.261828,36.807811,Townhouse,89375,2,2,104,Vacant,2025-09-12,"Parking, Water, Security, CCTV, WiFi",2025-06-28,https://example.com/images/HM00543.jpg
HM00544,Nairobi,Eastleigh,-1.251388,36.736848,Maisonette,53286,1,1,68,Vacant,2025-09-12,"Parking, Water, Pool, Balcony, WiFi",2025-07-01,https://example.com/images/HM00544.jpg
HM00545,Nairobi,South C,-1.213313,36.766649,Townhouse,35269,2,2,82,Vacant,2025-09-12,"Balcony, Gym",2025-08-09,https://example.com/images/HM00545.jpg
HM00546,Nairobi,Riverside,-1.211966,36.862829,Bungalow,120000,3,2,83,Occupied,2026-02-18,"Gym, CCTV, Water, Balcony, Security",2025-06-07,https://example.com/images/HM00546.jpg
HM00547,Nairobi,Parklands,-1.24026,36.799637,Maisonette,77578,4,3,95,Available_from,2025-11-10,"WiFi, Furnished, Water, Security, Parking",2025-08-09,https://example.com/images/HM00547.jpg
HM00548,Mombasa,Shanzu,-4.026334,39.701715,Apartment,15742,2,2,99,Vacant,2025-09-12,"CCTV, Pool",2025-05-03,https://example.com/images/HM00548.jpg
HM00549,Kisumu,Obunga,-0.059282,34.74842,Studio,16603,1,1,46,Vacant,2025-09-12,"Electricity, Gym, Furnished",2025-07-30,https://example.com/images/HM00549.jpg
HM00550,Mombasa,Kizingo,-4.037,39.694062,Apartment,22022,2,2,61,Occupied,2026-01-01,"WiFi, Furnished, Pool, Parking, CCTV",2025-04-28,https://example.com/images/HM00550.jpg
HM00551,Nairobi,Kileleshwa,-1.289333,36.745237,Bedsitter,114977,0,1,23,Vacant,2025-09-12,"Water, Parking, Pool, CCTV",2025-06-23,https://example.com/images/HM00551.jpg
HM00552,Nairobi,Kileleshwa,-1.270461,36.785117,Bungalow,120000,4,3,96,Vacant,2025-09-12,"CCTV, Electricity, Gym, WiFi, Balcony, Pool",2025-04-14,https://example.com/images/HM00552.jpg
HM00553,Nairobi,Eastleigh,-1.264221,36.799203,Bungalow,92391,1,1,46,Vacant,2025-09-12,"Furnished, Electricity, Water, Gym, WiFi, Pool",2025-07-08,https://example.com/images/HM00553.jpg
HM00554,Nairobi,Dagoretti,-1.295585,36.894545,Bedsitter,71746,0,1,23,Occupied,2026-02-26,"Pool, Gym, Parking, CCTV, Electricity",2025-08-21,https://example.com/images/HM00554.jpg
HM00555,Nairobi,Kileleshwa,-1.319935,36.888696,Bungalow,52368,2,2,103,Vacant,2025-09-12,"Electricity, Pool, WiFi, Parking",2025-04-26,https://example.com/images/HM00555.jpg
HM00556,Kisumu,Obunga,-0.133706,34.74628,Townhouse,14922,1,1,80,Available_from,2025-11-10,"Electricity, Pool, Security, Gym, Water",2025-08-25,https://example.com/images/HM00556.jpg
HM00557,Nairobi,Riverside,-1.287238,36.842587,Bedsitter,50871,0,1,32,Available_from,2025-10-06,"Water, Parking",2025-08-18,https://example.com/images/HM00557.jpg
HM00558,Nairobi,Kilimani,-1.239275,36.800238,Townhouse,120000,3,2,109,Vacant,2025-09-12,"Pool, Parking",2025-09-03,https://example.com/images/HM00558.jpg
HM00559,Nairobi,Westlands,-1.277641,36.868173,Studio,59597,1,1,56,Occupied,2025-10-14,"Gym, Security",2025-05-04,https://example.com/images/HM00559.jpg
HM00560,Nairobi,Lavington,-1.230823,36.858932,Townhouse,80609,4,3,101,Occupied,2025-12-28,"Electricity, Gym, Security",2025-03-25,https://example.com/images/HM00560.jpg
HM00561,Nairobi,Parklands,-1.29491,36.763335,Townhouse,120000,2,2,96,Vacant,2025-09-12,"Pool, Electricity, Water",2025-04-01,https://example.com/images/HM00561.jpg
HM00562,Mombasa,Likoni,-4.084146,39.668559,Studio,59482,1,1,78,Occupied,2025-12-21,"Parking, Pool, WiFi",2025-09-06,https://example.com/images/HM00562.jpg
HM00563,Mombasa,Kizingo,-4.089824,39.686983,Townhouse,16401,4,3,131,Vacant,2025-09-12,"WiFi, Furnished, Gym, Electricity, Water",2025-07-26,https://example.com/images/HM00563.jpg
HM00564,Kisumu,Kondele,-0.135773,34.804287,Studio,27888,1,1,45,Vacant,2025-09-12,"Furnished, Parking, Electricity, Security",2025-07-02,https://example.com/images/HM00564.jpg
HM00565,Eldoret,Kapsoya,0.513625,35.286215,Apartment,11153,2,2,90,Vacant,2025-09-12,"CCTV, Security",2025-05-19,https://example.com/images/HM00565.jpg
HM00566,Nairobi,Riverside,-1.291397,36.787936,Apartment,97392,3,2,90,Available_from,2025-11-03,"CCTV, Gym, Furnished, Security, Electricity, WiFi",2025-04-16,https://example.com/images/HM00566.jpg
HM00567,Nairobi,Kilimani,-1.209994,36.794157,Townhouse,32176,1,1,73,Vacant,2025-09-12,"Balcony, Furnished, Pool, Security, Parking, WiFi",2025-03-29,https://example.com/images/HM00567.jpg
HM00568,Nairobi,Ngong Road,-1.271798,36.834941,Bungalow,98743,2,2,102,Vacant,2025-09-12,"Balcony, Gym, CCTV, WiFi, Pool",2025-04-10,https://example.com/images/HM00568.jpg
HM00569,Nairobi,Kilimani,-1.265511,36.785793,Maisonette,18462,1,1,49,Vacant,2025-09-12,"CCTV, Water, WiFi",2025-06-14,https://example.com/images/HM00569.jpg
HM00570,Nairobi,Parklands,-1.266645,36.771336,Apartment,54088,1,1,72,Vacant,2025-09-12,"WiFi, Pool, Water, Furnished",2025-07-14,https://example.com/images/HM00570.jpg
HM00571,Nairobi,Eastleigh,-1.285072,36.894946,Studio,86786,1,1,54,Vacant,2025-09-12,"Pool, Parking, Balcony, Water, Furnished, Security",2025-08-26,https://example.com/images/HM00571.jpg
HM00572,Eldoret,Kimumu,0.530986,35.323465,Townhouse,27376,3,2,119,Vacant,2025-09-12,"CCTV, Security, WiFi, Electricity, Water, Furnished",2025-04-11,https://example.com/images/HM00572.jpg
HM00573,Nairobi,Kilimani,-1.260488,36.886392,Townhouse,49626,2,2,99,Vacant,2025-09-12,"Security, Balcony, Electricity, Gym, Furnished",2025-03-17,https://example.com/images/HM00573.jpg
HM00574,Nairobi,Westlands,-1.277054,36.824298,Maisonette,44855,2,2,97,Available_from,2025-10-08,"Parking, Electricity",2025-05-05,https://example.com/images/HM00574.jpg
HM00575,Nairobi,Lavington,-1.213754,36.852202,Bedsitter,103991,0,1,25,Vacant,2025-09-12,"Water, WiFi",2025-04-10,https://example.com/images/HM00575.jpg
HM00576,Nairobi,Kileleshwa,-1.274529,36.86386,Apartment,46961,2,2,89,Vacant,2025-09-12,"Water, Pool, Balcony, Security",2025-04-01,https://example.com/images/HM00576.jpg
HM00577,Nairobi,Kileleshwa,-1.224612,36.762586,Bungalow,67738,3,2,102,Available_from,2025-09-30,"CCTV, Electricity",2025-07-31,https://example.com/images/HM00577.jpg
HM00578,Nairobi,Kileleshwa,-1.280678,36.739054,Bedsitter,106649,0,1,34,Available_from,2025-11-10,"Electricity, Furnished, Gym, Balcony, Security",2025-08-20,https://example.com/images/HM00578.jpg
HM00579,Nairobi,Dagoretti,-1.273426,36.880012,Studio,61537,1,1,78,Vacant,2025-09-12,"Security, Pool, Gym, CCTV",2025-07-20,https://example.com/images/HM00579.jpg
HM00580,Nairobi,Parklands,-1.271886,36.886601,Studio,94318,1,1,58,Vacant,2025-09-12,"Gym, Electricity, Balcony",2025-05-10,https://example.com/images/HM00580.jpg
HM00581,Nairobi,Ngong Road,-1.251436,36.889035,Bedsitter,41725,0,1,20,Vacant,2025-09-12,"WiFi, Gym",2025-07-26,https://example.com/images/HM00581.jpg
HM00582,Nairobi,Parklands,-1.315063,36.817085,Bedsitter,59740,0,1,32,Vacant,2025-09-12,"Gym, Security, WiFi, Electricity",2025-03-22,https://example.com/images/HM00582.jpg
HM00583,Nairobi,Lavington,-1.288125,36.742901,Apartment,85734,2,2,94,Vacant,2025-09-12,"Electricity, Furnished, Pool, Parking",2025-06-16,https://example.com/images/HM00583.jpg
HM00584,Nairobi,Lavington,-1.279949,36.844768,Bedsitter,46785,0,1,26,Vacant,2025-09-12,"Water, Pool, WiFi, Parking, CCTV, Security",2025-06-12,https://example.com/images/HM00584.jpg
HM00585,Nakuru,Kivumbini,-0.235418,36.10753,Townhouse,32396,1,1,54,Occupied,2025-12-09,"Electricity, Gym, CCTV",2025-07-26,https://example.com/images/HM00585.jpg
